SQ2,SQ5AA,RQ1A,Q7,Q7A_1_1,Q7A_2_1,Q7A_3_1,Q7A_4_1,Q7A_5_1,Q7A_6_1,Q7A_7_1,Q7A_8_1,Q7A_9_1,Q7A_10_1,Q7A_11_1,Q7A_12_1,Q7A_13_1,Q7A_14_1,Q7A_15_1,Q7A_16_1,Q7A_17_1,Q7A_18_1,Q7A_19_1,Q7A_20_1,Q7A_21_1,Q7A_22_1,Q7A_23_1,Q7A_24_1,Q7A_25_1,Q7A_26_1,Q7A_27_1,Q7A_28_1,Q7A_29_1,Q7A_30_1,Q7A_31_1,Q7A_32_1,Q7A_33_1,Q7A_34_1,Q7A_35_1,Q7A_36_1,Q7A_37_1,Q7A_38_1,Q7A_39_1,Q7A_40_1,Q7A_41_1,Q7A_42_1,Q7A_43_1,Q7A_44_1,Q7A_45_1,Q7A_46_1,Q7A_47_1,Q7A_48_1,Q7A_49_1,Q7A_50_1
15,5,4.0,3,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5,6.0,20,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5,4.0,5,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5,5.0,5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5,5.0,10,5.0,5.0,4.0,6.0,4.0,6.0,5.0,3.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5,5.0,5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5,6.0,7,4.0,5.0,8.0,8.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,5.0,2,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,5.0,1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,4.0,2,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,3.0,10,7.0,7.0,7.0,6.0,5.0,5.0,4.0,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,4.0,4,8.0,7.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5,6.0,14,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,7.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,5.0,4,8.0,8.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,2.0,1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,,4,8.0,8.0,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5,5.0,10,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,4.0,5,7.0,1.0,2.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,4.0,2,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,3.0,1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
